round,method,privacy_mode,mean_client_loss,mode,encryption_time_sec,aggregation_time_sec,plain_bytes,protected_bytes,ciphertext_expansion,seed
6,fedprox,plain,0.2926676322333975,plain,3.3257529139518738e-06,2.563605085015297e-05,3200,3200,1.0,37
7,fedprox,plain,0.27250842517251195,plain,3.464985638856888e-06,2.556806430220604e-05,3200,3200,1.0,37
8,fedprox,plain,0.25589415246941827,plain,3.1427480280399323e-06,2.468004822731018e-05,3200,3200,1.0,37
9,fedprox,plain,0.24194827627822585,plain,3.003980964422226e-06,2.4895183742046356e-05,3200,3200,1.0,37
10,fedprox,plain,0.23006259888229663,plain,3.295019268989563e-06,2.4374108761548996e-05,3200,3200,1.0,37
11,fedprox,plain,0.2198015690719612,plain,3.0240043997764587e-06,2.6178080588579178e-05,3200,3200,1.0,37
12,fedprox,plain,0.2108449164559194,plain,3.071967512369156e-06,2.5049783289432526e-05,3200,3200,1.0,37
13,fedprox,plain,0.2029517909697259,plain,3.1348317861557007e-06,2.5186222046613693e-05,3200,3200,1.0,37
14,fedprox,plain,0.19593753398204986,plain,4.554633051156998e-06,3.5861972719430923e-05,3200,3200,1.0,37
15,fedprox,plain,0.1896581662349504,plain,4.2496249079704285e-06,3.80808487534523e-05,3200,3200,1.0,37
16,fedprox,plain,0.1839997526475678,plain,2.880580723285675e-06,2.553919330239296e-05,3200,3200,1.0,37
17,fedprox,plain,0.17887094127336978,plain,3.179069608449936e-06,2.728775143623352e-05,3200,3200,1.0,37
18,fedprox,plain,0.17419762211017592,plain,3.2228417694568634e-06,2.652592957019806e-05,3200,3200,1.0,37
19,fedprox,plain,0.16991903419175794,plain,3.0226074159145355e-06,2.5161076337099075e-05,3200,3200,1.0,37
20,fedprox,plain,0.1659848823264859,plain,3.345310688018799e-06,2.45068222284317e-05,3200,3200,1.0,37
21,fedprox,plain,0.1623531705273993,plain,3.752298653125763e-06,2.7200672775506973e-05,3200,3200,1.0,37
22,fedprox,plain,0.1589885525251567,plain,3.1781382858753204e-06,2.4999026209115982e-05,3200,3200,1.0,37
23,fedprox,plain,0.1558610608873406,plain,3.351829946041107e-06,2.550194039940834e-05,3200,3200,1.0,37
24,fedprox,plain,0.15294511709722863,plain,3.046821802854538e-06,2.5202985852956772e-05,3200,3200,1.0,37
